#wl     HI_0   HI_1
1160.454  0.9953  0.9978
1160.514  0.9953  0.9977
1160.574  0.9953  0.9977
1160.634  0.9953  0.9977
1160.693  0.9952  0.9977
1160.753  0.9952  0.9977
1160.813  0.9952  0.9977
1160.873  0.9952  0.9977
1160.933  0.9952  0.9977
1160.992  0.9952  0.9977
1161.052  0.9952  0.9977
1161.112  0.9952  0.9977
1161.172  0.9952  0.9977
1161.232  0.9951  0.9977
1161.292  0.9951  0.9977
1161.351  0.9951  0.9977
1161.411  0.9951  0.9977
1161.471  0.9951  0.9977
1161.531  0.9951  0.9977
1161.591  0.9951  0.9977
1161.651  0.9951  0.9976
1161.710  0.9951  0.9976
1161.770  0.9950  0.9976
1161.830  0.9950  0.9976
1161.890  0.9950  0.9976
1161.950  0.9950  0.9976
1162.009  0.9950  0.9976
1162.069  0.9950  0.9976
1162.129  0.9950  0.9976
1162.189  0.9950  0.9976
1162.249  0.9949  0.9976
1162.308  0.9949  0.9976
1162.368  0.9949  0.9976
1162.428  0.9949  0.9976
1162.488  0.9949  0.9976
1162.548  0.9949  0.9976
1162.608  0.9949  0.9976
1162.667  0.9949  0.9976
1162.727  0.9949  0.9976
1162.787  0.9948  0.9975
1162.847  0.9948  0.9975
1162.907  0.9948  0.9975
1162.967  0.9948  0.9975
1163.026  0.9948  0.9975
1163.086  0.9948  0.9975
1163.146  0.9948  0.9975
1163.206  0.9948  0.9975
1163.266  0.9947  0.9975
1163.325  0.9947  0.9975
1163.385  0.9947  0.9975
1163.445  0.9947  0.9975
1163.505  0.9947  0.9975
1163.565  0.9947  0.9975
1163.625  0.9947  0.9975
1163.684  0.9947  0.9975
1163.744  0.9946  0.9975
1163.804  0.9946  0.9974
1163.864  0.9946  0.9974
1163.924  0.9946  0.9974
1163.984  0.9946  0.9974
1164.043  0.9946  0.9974
1164.103  0.9946  0.9974
1164.163  0.9945  0.9974
1164.223  0.9945  0.9974
1164.283  0.9945  0.9974
1164.342  0.9945  0.9974
1164.402  0.9945  0.9974
1164.462  0.9945  0.9974
1164.522  0.9945  0.9974
1164.582  0.9945  0.9974
1164.641  0.9944  0.9974
1164.701  0.9944  0.9974
1164.761  0.9944  0.9974
1164.821  0.9944  0.9973
1164.881  0.9944  0.9973
1164.941  0.9944  0.9973
1165.000  0.9944  0.9973
1165.060  0.9943  0.9973
1165.120  0.9943  0.9973
1165.180  0.9943  0.9973
1165.240  0.9943  0.9973
1165.300  0.9943  0.9973
1165.359  0.9943  0.9973
1165.419  0.9943  0.9973
1165.479  0.9942  0.9973
1165.539  0.9942  0.9973
1165.599  0.9942  0.9973
1165.658  0.9942  0.9973
1165.718  0.9942  0.9972
1165.778  0.9942  0.9972
1165.838  0.9942  0.9972
1165.898  0.9941  0.9972
1165.958  0.9941  0.9972
1166.017  0.9941  0.9972
1166.077  0.9941  0.9972
1166.137  0.9941  0.9972
1166.197  0.9941  0.9972
1166.257  0.9941  0.9972
1166.316  0.9940  0.9972
1166.376  0.9940  0.9972
1166.436  0.9940  0.9972
1166.496  0.9940  0.9972
1166.556  0.9940  0.9972
1166.616  0.9940  0.9971
1166.675  0.9940  0.9971
1166.735  0.9939  0.9971
1166.795  0.9939  0.9971
1166.855  0.9939  0.9971
1166.915  0.9939  0.9971
1166.974  0.9939  0.9971
1167.034  0.9939  0.9971
1167.094  0.9938  0.9971
1167.154  0.9938  0.9971
1167.214  0.9938  0.9971
1167.274  0.9938  0.9971
1167.333  0.9938  0.9971
1167.393  0.9938  0.9971
1167.453  0.9937  0.9970
1167.513  0.9937  0.9970
1167.573  0.9937  0.9970
1167.632  0.9937  0.9970
1167.692  0.9937  0.9970
1167.752  0.9937  0.9970
1167.812  0.9936  0.9970
1167.872  0.9936  0.9970
1167.932  0.9936  0.9970
1167.991  0.9936  0.9970
1168.051  0.9936  0.9970
1168.111  0.9936  0.9970
1168.171  0.9936  0.9970
1168.231  0.9935  0.9970
1168.291  0.9935  0.9969
1168.350  0.9935  0.9969
1168.410  0.9935  0.9969
1168.470  0.9935  0.9969
1168.530  0.9934  0.9969
1168.590  0.9934  0.9969
1168.649  0.9934  0.9969
1168.709  0.9934  0.9969
1168.769  0.9934  0.9969
1168.829  0.9934  0.9969
1168.889  0.9933  0.9969
1168.948  0.9933  0.9969
1169.008  0.9933  0.9968
1169.068  0.9933  0.9968
1169.128  0.9933  0.9968
1169.188  0.9933  0.9968
1169.248  0.9932  0.9968
1169.307  0.9932  0.9968
1169.367  0.9932  0.9968
1169.427  0.9932  0.9968
1169.487  0.9932  0.9968
1169.547  0.9931  0.9968
1169.607  0.9931  0.9968
1169.666  0.9931  0.9968
1169.726  0.9931  0.9968
1169.786  0.9931  0.9967
1169.846  0.9931  0.9967
1169.906  0.9930  0.9967
1169.965  0.9930  0.9967
1170.025  0.9930  0.9967
1170.085  0.9930  0.9967
1170.145  0.9930  0.9967
1170.205  0.9929  0.9967
1170.265  0.9929  0.9967
1170.324  0.9929  0.9967
1170.384  0.9929  0.9967
1170.444  0.9929  0.9966
1170.504  0.9928  0.9966
1170.564  0.9928  0.9966
1170.624  0.9928  0.9966
1170.683  0.9928  0.9966
1170.743  0.9928  0.9966
1170.803  0.9927  0.9966
1170.863  0.9927  0.9966
1170.923  0.9927  0.9966
1170.982  0.9927  0.9966
1171.042  0.9927  0.9966
1171.102  0.9926  0.9965
1171.162  0.9926  0.9965
1171.222  0.9926  0.9965
1171.281  0.9926  0.9965
1171.341  0.9926  0.9965
1171.401  0.9925  0.9965
1171.461  0.9925  0.9965
1171.521  0.9925  0.9965
1171.581  0.9925  0.9965
1171.640  0.9925  0.9965
1171.700  0.9924  0.9965
1171.760  0.9924  0.9964
1171.820  0.9924  0.9964
1171.880  0.9924  0.9964
1171.940  0.9923  0.9964
1171.999  0.9923  0.9964
1172.059  0.9923  0.9964
1172.119  0.9923  0.9964
1172.179  0.9923  0.9964
1172.239  0.9922  0.9964
1172.298  0.9922  0.9964
1172.358  0.9922  0.9963
1172.418  0.9922  0.9963
1172.478  0.9921  0.9963
1172.538  0.9921  0.9963
1172.598  0.9921  0.9963
1172.657  0.9921  0.9963
1172.717  0.9921  0.9963
1172.777  0.9920  0.9963
1172.837  0.9920  0.9963
1172.897  0.9920  0.9963
1172.956  0.9920  0.9962
1173.016  0.9919  0.9962
1173.076  0.9919  0.9962
1173.136  0.9919  0.9962
1173.196  0.9919  0.9962
1173.256  0.9919  0.9962
1173.315  0.9918  0.9962
1173.375  0.9918  0.9962
1173.435  0.9918  0.9962
1173.495  0.9918  0.9962
1173.555  0.9917  0.9961
1173.615  0.9917  0.9961
1173.674  0.9917  0.9961
1173.734  0.9917  0.9961
1173.794  0.9916  0.9961
1173.854  0.9916  0.9961
1173.914  0.9916  0.9961
1173.973  0.9916  0.9961
1174.033  0.9915  0.9961
1174.093  0.9915  0.9960
1174.153  0.9915  0.9960
1174.213  0.9915  0.9960
1174.272  0.9914  0.9960
1174.332  0.9914  0.9960
1174.392  0.9914  0.9960
1174.452  0.9914  0.9960
1174.512  0.9913  0.9960
1174.572  0.9913  0.9959
1174.631  0.9913  0.9959
1174.691  0.9913  0.9959
1174.751  0.9912  0.9959
1174.811  0.9912  0.9959
1174.871  0.9912  0.9959
1174.931  0.9911  0.9959
1174.990  0.9911  0.9959
1175.050  0.9911  0.9959
1175.110  0.9911  0.9958
1175.170  0.9910  0.9958
1175.230  0.9910  0.9958
1175.289  0.9910  0.9958
1175.349  0.9910  0.9958
1175.409  0.9909  0.9958
1175.469  0.9909  0.9958
1175.529  0.9909  0.9958
1175.589  0.9908  0.9957
1175.648  0.9908  0.9957
1175.708  0.9908  0.9957
1175.768  0.9908  0.9957
1175.828  0.9907  0.9957
1175.888  0.9907  0.9957
1175.948  0.9907  0.9957
1176.007  0.9906  0.9957
1176.067  0.9906  0.9956
1176.127  0.9906  0.9956
1176.187  0.9906  0.9956
1176.247  0.9905  0.9956
1176.306  0.9905  0.9956
1176.366  0.9905  0.9956
1176.426  0.9904  0.9956
1176.486  0.9904  0.9956
1176.546  0.9904  0.9955
1176.605  0.9903  0.9955
1176.665  0.9903  0.9955
1176.725  0.9903  0.9955
1176.785  0.9903  0.9955
1176.845  0.9902  0.9955
1176.905  0.9902  0.9955
1176.964  0.9902  0.9954
1177.024  0.9901  0.9954
1177.084  0.9901  0.9954
1177.144  0.9901  0.9954
1177.204  0.9900  0.9954
1177.264  0.9900  0.9954
1177.323  0.9900  0.9954
1177.383  0.9899  0.9953
1177.443  0.9899  0.9953
1177.503  0.9899  0.9953
1177.563  0.9898  0.9953
1177.622  0.9898  0.9953
1177.682  0.9898  0.9953
1177.742  0.9897  0.9953
1177.802  0.9897  0.9952
1177.862  0.9897  0.9952
1177.922  0.9896  0.9952
1177.981  0.9896  0.9952
1178.041  0.9896  0.9952
1178.101  0.9895  0.9952
1178.161  0.9895  0.9952
1178.221  0.9895  0.9951
1178.280  0.9894  0.9951
1178.340  0.9894  0.9951
1178.400  0.9894  0.9951
1178.460  0.9893  0.9951
1178.520  0.9893  0.9951
1178.580  0.9893  0.9950
1178.639  0.9892  0.9950
1178.699  0.9892  0.9950
1178.759  0.9892  0.9950
1178.819  0.9891  0.9950
1178.879  0.9891  0.9950
1178.938  0.9890  0.9950
1178.998  0.9890  0.9949
1179.058  0.9890  0.9949
1179.118  0.9889  0.9949
1179.178  0.9889  0.9949
1179.238  0.9889  0.9949
1179.297  0.9888  0.9949
1179.357  0.9888  0.9948
1179.417  0.9888  0.9948
1179.477  0.9887  0.9948
1179.537  0.9887  0.9948
1179.596  0.9886  0.9948
1179.656  0.9886  0.9948
1179.716  0.9886  0.9947
1179.776  0.9885  0.9947
1179.836  0.9885  0.9947
1179.896  0.9884  0.9947
1179.955  0.9884  0.9947
1180.015  0.9884  0.9947
1180.075  0.9883  0.9946
1180.135  0.9883  0.9946
1180.195  0.9882  0.9946
1180.255  0.9882  0.9946
1180.314  0.9882  0.9946
1180.374  0.9881  0.9945
1180.434  0.9881  0.9945
1180.494  0.9880  0.9945
1180.554  0.9880  0.9945
1180.613  0.9880  0.9945
1180.673  0.9879  0.9945
1180.733  0.9879  0.9944
1180.793  0.9878  0.9944
1180.853  0.9878  0.9944
1180.912  0.9877  0.9944
1180.972  0.9877  0.9944
1181.032  0.9877  0.9943
1181.092  0.9876  0.9943
1181.152  0.9876  0.9943
1181.212  0.9875  0.9943
1181.271  0.9875  0.9943
1181.331  0.9874  0.9942
1181.391  0.9874  0.9942
1181.451  0.9873  0.9942
1181.511  0.9873  0.9942
1181.571  0.9873  0.9942
1181.630  0.9872  0.9941
1181.690  0.9872  0.9941
1181.750  0.9871  0.9941
1181.810  0.9871  0.9941
1181.870  0.9870  0.9941
1181.929  0.9870  0.9940
1181.989  0.9869  0.9940
1182.049  0.9869  0.9940
1182.109  0.9868  0.9940
1182.169  0.9868  0.9940
1182.229  0.9867  0.9939
1182.288  0.9867  0.9939
1182.348  0.9866  0.9939
1182.408  0.9866  0.9939
1182.468  0.9865  0.9939
1182.528  0.9865  0.9938
1182.588  0.9864  0.9938
1182.647  0.9864  0.9938
1182.707  0.9863  0.9938
1182.767  0.9863  0.9938
1182.827  0.9862  0.9937
1182.887  0.9862  0.9937
1182.946  0.9861  0.9937
1183.006  0.9861  0.9937
1183.066  0.9860  0.9936
1183.126  0.9860  0.9936
1183.186  0.9859  0.9936
1183.245  0.9859  0.9936
1183.305  0.9858  0.9936
1183.365  0.9858  0.9935
1183.425  0.9857  0.9935
1183.485  0.9857  0.9935
1183.545  0.9856  0.9935
1183.604  0.9855  0.9934
1183.664  0.9855  0.9934
1183.724  0.9854  0.9934
1183.784  0.9854  0.9934
1183.844  0.9853  0.9933
1183.904  0.9853  0.9933
1183.963  0.9852  0.9933
1184.023  0.9852  0.9933
1184.083  0.9851  0.9932
1184.143  0.9850  0.9932
1184.203  0.9850  0.9932
1184.262  0.9849  0.9932
1184.322  0.9849  0.9931
1184.382  0.9848  0.9931
1184.442  0.9847  0.9931
1184.502  0.9847  0.9931
1184.562  0.9846  0.9930
1184.621  0.9846  0.9930
1184.681  0.9845  0.9930
1184.741  0.9844  0.9930
1184.801  0.9844  0.9929
1184.861  0.9843  0.9929
1184.920  0.9843  0.9929
1184.980  0.9842  0.9929
1185.040  0.9841  0.9928
1185.100  0.9841  0.9928
1185.160  0.9840  0.9928
1185.220  0.9839  0.9927
1185.279  0.9839  0.9927
1185.339  0.9838  0.9927
1185.399  0.9838  0.9927
1185.459  0.9837  0.9926
1185.519  0.9836  0.9926
1185.578  0.9836  0.9926
1185.638  0.9835  0.9926
1185.698  0.9834  0.9925
1185.758  0.9834  0.9925
1185.818  0.9833  0.9925
1185.878  0.9832  0.9924
1185.937  0.9832  0.9924
1185.997  0.9831  0.9924
1186.057  0.9830  0.9924
1186.117  0.9829  0.9923
1186.177  0.9829  0.9923
1186.236  0.9828  0.9923
1186.296  0.9827  0.9922
1186.356  0.9827  0.9922
1186.416  0.9826  0.9922
1186.476  0.9825  0.9921
1186.536  0.9824  0.9921
1186.595  0.9824  0.9921
1186.655  0.9823  0.9920
1186.715  0.9822  0.9920
1186.775  0.9821  0.9920
1186.835  0.9821  0.9920
1186.895  0.9820  0.9919
1186.954  0.9819  0.9919
1187.014  0.9818  0.9919
1187.074  0.9818  0.9918
1187.134  0.9817  0.9918
1187.194  0.9816  0.9918
1187.253  0.9815  0.9917
1187.313  0.9815  0.9917
1187.373  0.9814  0.9917
1187.433  0.9813  0.9916
1187.493  0.9812  0.9916
1187.552  0.9811  0.9916
1187.612  0.9810  0.9915
1187.672  0.9810  0.9915
1187.732  0.9809  0.9915
1187.792  0.9808  0.9914
1187.852  0.9807  0.9914
1187.911  0.9806  0.9913
1187.971  0.9805  0.9913
1188.031  0.9805  0.9913
1188.091  0.9804  0.9912
1188.151  0.9803  0.9912
1188.211  0.9802  0.9912
1188.270  0.9801  0.9911
1188.330  0.9800  0.9911
1188.390  0.9799  0.9911
1188.450  0.9799  0.9910
1188.510  0.9798  0.9910
1188.569  0.9797  0.9909
1188.629  0.9796  0.9909
1188.689  0.9795  0.9909
1188.749  0.9794  0.9908
1188.809  0.9793  0.9908
1188.869  0.9792  0.9908
1188.928  0.9791  0.9907
1188.988  0.9790  0.9907
1189.048  0.9789  0.9906
1189.108  0.9788  0.9906
1189.168  0.9787  0.9906
1189.228  0.9786  0.9905
1189.287  0.9785  0.9905
1189.347  0.9784  0.9904
1189.407  0.9783  0.9904
1189.467  0.9782  0.9904
1189.527  0.9781  0.9903
1189.586  0.9780  0.9903
1189.646  0.9779  0.9902
1189.706  0.9778  0.9902
1189.766  0.9777  0.9901
1189.826  0.9776  0.9901
1189.885  0.9775  0.9901
1189.945  0.9774  0.9900
1190.005  0.9773  0.9900
1190.065  0.9772  0.9899
1190.125  0.9771  0.9899
1190.185  0.9770  0.9898
1190.244  0.9769  0.9898
1190.304  0.9768  0.9897
1190.364  0.9767  0.9897
1190.424  0.9765  0.9897
1190.484  0.9764  0.9896
1190.544  0.9763  0.9896
1190.603  0.9762  0.9895
1190.663  0.9761  0.9895
1190.723  0.9760  0.9894
1190.783  0.9759  0.9894
1190.843  0.9757  0.9893
1190.902  0.9756  0.9893
1190.962  0.9755  0.9892
1191.022  0.9754  0.9892
1191.082  0.9753  0.9891
1191.142  0.9751  0.9891
1191.202  0.9750  0.9890
1191.261  0.9749  0.9890
1191.321  0.9748  0.9889
1191.381  0.9746  0.9889
1191.441  0.9745  0.9888
1191.501  0.9744  0.9888
1191.560  0.9743  0.9887
1191.620  0.9741  0.9887
1191.680  0.9740  0.9886
1191.740  0.9739  0.9886
1191.800  0.9737  0.9885
1191.860  0.9736  0.9885
1191.919  0.9735  0.9884
1191.979  0.9733  0.9883
1192.039  0.9732  0.9883
1192.099  0.9731  0.9882
1192.159  0.9729  0.9882
1192.219  0.9728  0.9881
1192.278  0.9727  0.9881
1192.338  0.9725  0.9880
1192.398  0.9724  0.9879
1192.458  0.9722  0.9879
1192.518  0.9721  0.9878
1192.577  0.9719  0.9878
1192.637  0.9718  0.9877
1192.697  0.9716  0.9877
1192.757  0.9715  0.9876
1192.817  0.9713  0.9875
1192.876  0.9712  0.9875
1192.936  0.9710  0.9874
1192.996  0.9709  0.9873
1193.056  0.9707  0.9873
1193.116  0.9706  0.9872
1193.176  0.9704  0.9872
1193.235  0.9703  0.9871
1193.295  0.9701  0.9870
1193.355  0.9699  0.9870
1193.415  0.9698  0.9869
1193.475  0.9696  0.9868
1193.535  0.9695  0.9868
1193.594  0.9693  0.9867
1193.654  0.9691  0.9866
1193.714  0.9690  0.9866
1193.774  0.9688  0.9865
1193.834  0.9686  0.9864
1193.893  0.9684  0.9864
1193.953  0.9683  0.9863
1194.013  0.9681  0.9862
1194.073  0.9679  0.9862
1194.133  0.9677  0.9861
1194.193  0.9676  0.9860
1194.252  0.9674  0.9859
1194.312  0.9672  0.9859
1194.372  0.9670  0.9858
1194.432  0.9668  0.9857
1194.492  0.9666  0.9856
1194.552  0.9664  0.9856
1194.611  0.9663  0.9855
1194.671  0.9661  0.9854
1194.731  0.9659  0.9853
1194.791  0.9657  0.9853
1194.851  0.9655  0.9852
1194.910  0.9653  0.9851
1194.970  0.9651  0.9850
1195.030  0.9649  0.9849
1195.090  0.9647  0.9849
1195.150  0.9645  0.9848
1195.209  0.9643  0.9847
1195.269  0.9640  0.9846
1195.329  0.9638  0.9845
1195.389  0.9636  0.9845
1195.449  0.9634  0.9844
1195.509  0.9632  0.9843
1195.568  0.9630  0.9842
1195.628  0.9627  0.9841
1195.688  0.9625  0.9840
1195.748  0.9623  0.9839
1195.808  0.9621  0.9839
1195.868  0.9618  0.9838
1195.927  0.9616  0.9837
1195.987  0.9614  0.9836
1196.047  0.9611  0.9835
1196.107  0.9609  0.9834
1196.167  0.9607  0.9833
1196.226  0.9604  0.9832
1196.286  0.9602  0.9831
1196.346  0.9599  0.9830
1196.406  0.9597  0.9829
1196.466  0.9594  0.9828
1196.526  0.9592  0.9827
1196.585  0.9589  0.9826
1196.645  0.9587  0.9825
1196.705  0.9584  0.9824
1196.765  0.9582  0.9823
1196.825  0.9579  0.9822
1196.885  0.9576  0.9821
1196.944  0.9574  0.9820
1197.004  0.9571  0.9819
1197.064  0.9568  0.9818
1197.124  0.9565  0.9817
1197.184  0.9563  0.9816
1197.243  0.9560  0.9815
1197.303  0.9557  0.9814
1197.363  0.9554  0.9813
1197.423  0.9551  0.9812
1197.483  0.9548  0.9810
1197.542  0.9545  0.9809
1197.602  0.9542  0.9808
1197.662  0.9539  0.9807
1197.722  0.9536  0.9806
1197.782  0.9533  0.9805
1197.842  0.9530  0.9803
1197.901  0.9527  0.9802
1197.961  0.9524  0.9801
1198.021  0.9521  0.9800
1198.081  0.9517  0.9799
1198.141  0.9514  0.9797
1198.201  0.9511  0.9796
1198.260  0.9507  0.9795
1198.320  0.9504  0.9794
1198.380  0.9501  0.9792
1198.440  0.9497  0.9791
1198.500  0.9494  0.9790
1198.559  0.9490  0.9788
1198.619  0.9487  0.9787
1198.679  0.9483  0.9786
1198.739  0.9480  0.9784
1198.799  0.9476  0.9783
1198.859  0.9472  0.9782
1198.918  0.9469  0.9780
1198.978  0.9465  0.9779
1199.038  0.9461  0.9777
1199.098  0.9457  0.9776
1199.158  0.9453  0.9774
1199.217  0.9449  0.9773
1199.277  0.9445  0.9772
1199.337  0.9441  0.9770
1199.397  0.9437  0.9769
1199.457  0.9433  0.9767
1199.517  0.9429  0.9765
1199.576  0.9425  0.9764
1199.636  0.9421  0.9762
1199.696  0.9417  0.9761
1199.756  0.9412  0.9759
1199.816  0.9408  0.9758
1199.875  0.9403  0.9756
1199.935  0.9399  0.9754
1199.995  0.9395  0.9753
1200.055  0.9390  0.9751
1200.115  0.9385  0.9749
1200.175  0.9381  0.9748
1200.234  0.9376  0.9746
1200.294  0.9371  0.9744
1200.354  0.9366  0.9742
1200.414  0.9362  0.9741
1200.474  0.9357  0.9739
1200.533  0.9352  0.9737
1200.593  0.9347  0.9735
1200.653  0.9342  0.9733
1200.713  0.9336  0.9731
1200.773  0.9331  0.9729
1200.833  0.9326  0.9727
1200.892  0.9321  0.9726
1200.952  0.9315  0.9724
1201.012  0.9310  0.9722
1201.072  0.9304  0.9720
1201.132  0.9299  0.9718
1201.192  0.9293  0.9716
1201.251  0.9287  0.9713
1201.311  0.9281  0.9711
1201.371  0.9276  0.9709
1201.431  0.9270  0.9707
1201.491  0.9264  0.9705
1201.550  0.9258  0.9703
1201.610  0.9251  0.9701
1201.670  0.9245  0.9698
1201.730  0.9239  0.9696
1201.790  0.9232  0.9694
1201.849  0.9226  0.9692
1201.909  0.9220  0.9689
1201.969  0.9213  0.9687
1202.029  0.9206  0.9684
1202.089  0.9199  0.9682
1202.149  0.9192  0.9680
1202.208  0.9186  0.9677
1202.268  0.9179  0.9675
1202.328  0.9171  0.9672
1202.388  0.9164  0.9670
1202.448  0.9157  0.9667
1202.508  0.9149  0.9664
1202.567  0.9142  0.9662
1202.627  0.9134  0.9659
1202.687  0.9127  0.9656
1202.747  0.9119  0.9654
1202.807  0.9111  0.9651
1202.866  0.9103  0.9648
1202.926  0.9095  0.9645
1202.986  0.9087  0.9642
1203.046  0.9078  0.9639
1203.106  0.9070  0.9637
1203.166  0.9061  0.9634
1203.225  0.9053  0.9631
1203.285  0.9044  0.9628
1203.345  0.9035  0.9624
1203.405  0.9026  0.9621
1203.465  0.9017  0.9618
1203.525  0.9007  0.9615
1203.584  0.8998  0.9612
1203.644  0.8988  0.9608
1203.704  0.8979  0.9605
1203.764  0.8969  0.9602
1203.824  0.8959  0.9598
1203.883  0.8949  0.9595
1203.943  0.8939  0.9591
1204.003  0.8928  0.9588
1204.063  0.8918  0.9584
1204.123  0.8907  0.9581
1204.182  0.8896  0.9577
1204.242  0.8885  0.9573
1204.302  0.8874  0.9570
1204.362  0.8863  0.9566
1204.422  0.8851  0.9562
1204.482  0.8839  0.9558
1204.541  0.8828  0.9554
1204.601  0.8816  0.9550
1204.661  0.8803  0.9546
1204.721  0.8791  0.9542
1204.781  0.8778  0.9537
1204.841  0.8766  0.9533
1204.900  0.8753  0.9529
1204.960  0.8740  0.9525
1205.020  0.8726  0.9520
1205.080  0.8713  0.9516
1205.140  0.8699  0.9511
1205.199  0.8685  0.9507
1205.259  0.8671  0.9502
1205.319  0.8656  0.9497
1205.379  0.8642  0.9492
1205.439  0.8627  0.9487
1205.499  0.8612  0.9482
1205.558  0.8596  0.9478
1205.618  0.8581  0.9472
1205.678  0.8565  0.9467
1205.738  0.8549  0.9462
1205.798  0.8532  0.9457
1205.857  0.8516  0.9451
1205.917  0.8499  0.9446
1205.977  0.8482  0.9440
1206.037  0.8464  0.9435
1206.097  0.8446  0.9429
1206.157  0.8428  0.9423
1206.216  0.8410  0.9417
1206.276  0.8391  0.9411
1206.336  0.8372  0.9405
1206.396  0.8353  0.9399
1206.456  0.8333  0.9393
1206.516  0.8313  0.9386
1206.575  0.8293  0.9380
1206.635  0.8272  0.9373
1206.695  0.8251  0.9367
1206.755  0.8229  0.9360
1206.815  0.8207  0.9353
1206.874  0.8186  0.9346
1206.934  0.8163  0.9339
1206.994  0.8140  0.9332
1207.054  0.8116  0.9325
1207.114  0.8092  0.9317
1207.173  0.8068  0.9310
1207.233  0.8044  0.9302
1207.293  0.8018  0.9294
1207.353  0.7993  0.9286
1207.413  0.7966  0.9278
1207.473  0.7940  0.9270
1207.532  0.7913  0.9262
1207.592  0.7885  0.9253
1207.652  0.7857  0.9245
1207.712  0.7828  0.9236
1207.772  0.7799  0.9227
1207.832  0.7769  0.9218
1207.891  0.7739  0.9209
1207.951  0.7708  0.9199
1208.011  0.7676  0.9190
1208.071  0.7644  0.9180
1208.131  0.7611  0.9170
1208.190  0.7578  0.9160
1208.250  0.7544  0.9150
1208.310  0.7509  0.9139
1208.370  0.7473  0.9129
1208.430  0.7437  0.9118
1208.490  0.7400  0.9107
1208.549  0.7363  0.9096
1208.609  0.7324  0.9084
1208.669  0.7285  0.9072
1208.729  0.7245  0.9061
1208.789  0.7204  0.9048
1208.849  0.7162  0.9036
1208.908  0.7120  0.9024
1208.968  0.7076  0.9011
1209.028  0.7032  0.8998
1209.088  0.6986  0.8984
1209.148  0.6940  0.8971
1209.207  0.6894  0.8957
1209.267  0.6845  0.8943
1209.327  0.6796  0.8929
1209.387  0.6745  0.8914
1209.447  0.6694  0.8899
1209.506  0.6642  0.8884
1209.566  0.6588  0.8868
1209.626  0.6534  0.8852
1209.686  0.6477  0.8836
1209.746  0.6420  0.8820
1209.806  0.6362  0.8803
1209.865  0.6303  0.8786
1209.925  0.6242  0.8768
1209.985  0.6179  0.8750
1210.045  0.6116  0.8731
1210.105  0.6050  0.8713
1210.165  0.5984  0.8693
1210.224  0.5917  0.8674
1210.284  0.5847  0.8654
1210.344  0.5776  0.8634
1210.404  0.5704  0.8613
1210.464  0.5630  0.8591
1210.523  0.5555  0.8570
